"country","subject","Unit","Date","Value"
"Lithuania","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-13.292
"Lithuania","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-7.017
"Lithuania","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-10.643
"Lithuania","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-14.477
"Lithuania","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-0.234
"Luxembourg","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",6.645
"Luxembourg","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",7.699
"Luxembourg","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",7.263
"Luxembourg","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",5.357
"Luxembourg","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",11.545
"Luxembourg","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",10.368
"Luxembourg","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",10.091
"Luxembourg","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",5.821
"Madagascar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-6.906
"Madagascar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-9.717
"Madagascar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-21.154
"Madagascar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-20.596
"Madagascar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-10.994
"Madagascar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-3.777
"Madagascar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-12.665
"Madagascar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-6.758
"Malawi","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-5.874
"Malawi","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-1.296
"Malawi","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-4.849
"Malawi","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-9.7
"Malawi","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-11.946
"Malawi","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-11.178
"Malawi","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",0.979
"Malawi","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-4.528
"Malaysia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",11.569
"Malaysia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",10.934
"Malaysia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",15.533
"Malaysia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",17.068
"Malaysia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",14.417
"Malaysia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",16.091
"Malaysia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",15.359
"Malaysia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",5.784
"Maldives","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-20.241
"Maldives","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-8.881
"Maldives","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-11.399
"Maldives","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-32.258
"Maldives","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-27.508
"Maldives","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-23.169
"Maldives","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-17.22
"Maldives","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-21.961
"Mali","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-6.15
"Mali","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-12.617
"Mali","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-7.287
"Mali","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-12.114
"Mali","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-7.964
"Mali","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-3.566
"Mali","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-8.121
"Mali","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-2.663
"Malta","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-1.852
"Malta","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-6.547
"Malta","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-8.589
"Malta","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-4.994
"Malta","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-8.513
"Malta","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-9.681
"Malta","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-3.997
"Malta","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",0.869
"Marshall Islands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-8.965
"Marshall Islands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-28.764
"Marshall Islands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-17.403
"Marshall Islands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-3.493
"Marshall Islands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-1.898
"Marshall Islands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-4.334
"Marshall Islands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-5.433
"Marshall Islands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-8.072
"Mauritania","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-6.26
"Mauritania","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-10.145
"Mauritania","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-16.213
"Mauritania","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-13.655
"Mauritania","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-47.207
"Mauritania","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-1.32
"Mauritania","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-14.407
"Mauritania","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-31.895
"Mauritius","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-13.817
"Mauritius","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-10.333
"Mauritius","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-7.407
"Mauritius","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-10.073
"Mauritius","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-5
"Mauritius","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-9.089
"Mauritius","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-5.43
"Mauritius","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-7.287
"Mexico","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-1.072
"Mexico","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-0.37
"Mexico","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-0.911
"Mexico","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-1.817
"Mexico","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-1.034
"Mexico","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-0.806
"Mexico","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-1.405
"Mexico","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-1.27
"Micronesia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-17.399
"Micronesia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-14.95
"Micronesia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-18.325
"Micronesia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-16.204
"Micronesia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-7.885
"Micronesia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-13.653
"Micronesia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-9.176
"Micronesia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-12.037
"Moldova","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-11.178
"Moldova","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-7.764
"Moldova","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-8.214
"Moldova","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-16.067
"Moldova","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-7.556
"Moldova","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-11.337
"Moldova","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-15.248
"Moldova","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-6.8
"Mongolia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-31.486
"Mongolia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-15.032
"Mongolia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-8.941
"Mongolia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-12.874
"Mongolia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",1.179
"Mongolia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",6.477
"Mongolia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",6.253
"Mongolia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-32.574
"Montenegro","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-17.729
"Montenegro","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-22.882
"Montenegro","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-27.852
"Montenegro","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-49.755
"Montenegro","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-16.635
"Montenegro","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-31.342
"Montenegro","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-39.497
"Montenegro","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-18.662
"Morocco","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-8.049
"Morocco","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-4.13
"Morocco","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-5.444
"Morocco","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-5.217
"Morocco","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",1.787
"Morocco","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",2.152
"Morocco","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-0.093
"Morocco","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-9.746
"Mozambique","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-24.378
"Mozambique","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-11.656
"Mozambique","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-12.241
"Mozambique","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-12.92
"Mozambique","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-17.215
"Mozambique","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-8.631
"Mozambique","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-10.924
"Mozambique","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-45.363
"Myanmar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-1.929
"Myanmar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-1.242
"Myanmar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-1.284
"Myanmar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-4.186
"Myanmar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",6.11
"Myanmar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",6.766
"Myanmar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-0.673
"Myanmar","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-4.286
"Namibia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-1.16
"Namibia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",0.954
"Namibia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-1.379
"Namibia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",2.908
"Namibia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",4.593
"Namibia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",13.566
"Namibia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",8.498
"Namibia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-2.577
"Nepal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-0.951
"Nepal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-2.362
"Nepal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",4.169
"Nepal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",2.74
"Nepal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",1.998
"Nepal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",2.128
"Nepal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-0.134
"Nepal","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",4.822
"Netherlands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",8.458
"Netherlands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",6.859
"Netherlands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",4.804
"Netherlands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",4.01
"Netherlands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",7.027
"Netherlands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",8.796
"Netherlands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",6.312
"Netherlands","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",8.922
"New Zealand","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-2.889
"New Zealand","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-2.256
"New Zealand","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-2.271
"New Zealand","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-7.799
"New Zealand","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-7.159
"New Zealand","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-7.233
"New Zealand","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-6.91
"New Zealand","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-4.115
"Nicaragua","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-12.795
"Nicaragua","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-9.587
"Nicaragua","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-9.25
"Nicaragua","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-17.727
"Nicaragua","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-12.396
"Nicaragua","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-12.605
"Nicaragua","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-16.504
"Nicaragua","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-12.724
"Niger","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-22.318
"Niger","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-19.828
"Niger","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-24.395
"Niger","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-12
"Niger","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-9.231
"Niger","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-8.595
"Niger","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-8.189
"Niger","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-15.389
"Nigeria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",2.997
"Nigeria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",3.868
"Nigeria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",5.156
"Nigeria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",9.057
"Nigeria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",22.725
"Nigeria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",17.12
"Nigeria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",10.909
"Nigeria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",4.357
"Norway","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",13.54
"Norway","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",11.939
"Norway","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",11.923
"Norway","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",16.065
"Norway","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",16.433
"Norway","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",16.443
"Norway","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",12.639
"Norway","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",14.521
"Oman","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",15.838
"Oman","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",10.33
"Oman","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-1.294
"Oman","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",8.467
"Oman","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",17.162
"Oman","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",15.669
"Oman","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",6.035
"Oman","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",13.343
"Pakistan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",0.1
"Pakistan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-2.222
"Pakistan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-5.456
"Pakistan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-8.104
"Pakistan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-1.293
"Pakistan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-3.635
"Pakistan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-4.511
"Pakistan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-2.07
"Palau","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-4.1
"Palau","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-7.225
"Palau","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-4.664
"Palau","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-16.834
"Palau","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-19.404
"Palau","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-24.749
"Palau","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-16.685
"Palau","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-5.048
"Panama","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-15.943
"Panama","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-11.371
"Panama","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-0.674
"Panama","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-10.924
"Panama","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-4.991
"Panama","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-3.173
"Panama","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-8.038
"Panama","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-10.619
"Papua New Guinea","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-23.611
"Papua New Guinea","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-21.517
"Papua New Guinea","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-15.208
"Papua New Guinea","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",8.484
"Papua New Guinea","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",13.95
"Papua New Guinea","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-1.679
"Papua New Guinea","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",3.939
"Papua New Guinea","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-53.562
"Paraguay","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",0.47
"Paraguay","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-0.273
"Paraguay","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",3.027
"Paraguay","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",0.994
"Paraguay","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-0.764
"Paraguay","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",1.576
"Paraguay","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",5.652
"Paraguay","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-0.925
"Peru","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-1.862
"Peru","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-2.385
"Peru","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-0.507
"Peru","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-4.347
"Peru","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",1.558
"Peru","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",3.325
"Peru","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",1.488
"Peru","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-3.26
"Philippines","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",2.518
"Philippines","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",3.598
"Philippines","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",5.012
"Philippines","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",0.085
"Philippines","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",1.927
"Philippines","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",5.698
"Philippines","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",5.406
"Philippines","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",2.777
"Poland","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-4.999
